Date,Cases,Deaths,Recovered,Travel_history,Province,City,Latitude (generated),Longitude (generated),Active Cases
2020-04-11,1,0,0,Tableeghi Jamaat,Punjab,Dera Ghazi Khan,30.056,70.634,1
2020-04-11,30,0,0,Local - Social Contact,Punjab,Gujrat,32.572,74.089,30
2020-04-11,7,0,0,Tableeghi Jamaat,Punjab,Raiwind,31.254,74.217,7
2020-04-11,5,0,0,Local - Social Contact,Punjab,Rawalpindi,33.5546,73.1064,5
2020-04-11,3,0,0,Local - Social Contact,Punjab,Nankana,31.447,73.697,3
2020-04-11,16,0,0,Local - Social Contact,Punjab,Laiya,30.961,70.939,16
2020-04-11,0,0,2,Local - Social Contact,Punjab,Jehlum,32.940548,73.727631,-2
2020-04-11,47,0,0,Unknown,Punjab,Bhakhar,31.625,71.065,47
2020-04-12,1,0,3,Local - Social Contact,Islamabad,Islamabad,33.7194,73.0741,-2
2020-04-12,79,2,18,Unknown,Sindh,Karachi,24.8709,67.1145,59
2020-04-12,14,0,0,Unknown,Sindh,Khairpur,0.0,0.0,14
2020-04-12,9,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,34.0114,71.5645,8
2020-04-12,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,34.198,72.045,1
2020-04-12,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,34.12,72.472,-1
2020-04-12,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,34.490828,72.518118,6
2020-04-12,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,35.305038,72.096277,1
2020-04-12,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,33.528,71.058,1
2020-04-12,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,33.110578,71.088365,4
2020-04-12,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,33.586,71.442,4
2020-04-12,2,0,0,Local - Social Contact,FATA,Kurrum,33.706747,70.389776,2
2020-04-12,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,34.56534,71.983561,3
2020-04-12,10,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,34.333,73.2,10
2020-04-12,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,33.996,72.013,2
2020-04-12,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Swat,35.429612,72.566529,1
2020-04-12,1,0,0,Local - Social Contact,FATA,South Waziristan,32.399536,69.727014,1
2020-04-12,0,0,2,Local - Social Contact,FATA,North Waziristan,0.0,0.0,-2
2020-04-12,8,0,0,Local - Social Contact,Balochistan,Quetta,30.1802,66.9964,8
2020-04-12,6,0,1,Local - Social Contact,AJK,Muzaffarabad,34.37,73.471,5
2020-04-12,32,2,25,Local - Social Contact,Punjab,Lahore,31.4978,74.3601,5
2020-04-12,19,0,0,Local - Social Contact,Punjab,Multan,30.1735,71.469,19
2020-04-12,0,0,175,Local - Social Contact,Punjab,Dera Ghazi Khan,30.056,70.634,-175
2020-04-12,6,0,0,Local - Social Contact,Punjab,Gujrat,32.572,74.089,6
2020-04-12,2,0,0,Local - Social Contact,Punjab,Rawalpindi,33.5546,73.1064,2
2020-04-12,3,0,0,Local - Social Contact,Punjab,Faisalabad,31.4155,73.0908,3
2020-04-12,19,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,28.424043,70.300054,19
2020-04-12,6,0,0,Local - Social Contact,Punjab,Vehari,30.033,72.35,6
2020-04-12,1,0,0,Local - Social Contact,Punjab,Khushab,32.296,72.352,1
2020-04-12,1,0,0,Local - Social Contact,Punjab,Bahawalpur,29.3962,71.6869,1
2020-04-13,12,0,0,Local - Social Contact,Islamabad,Islamabad,33.7194,73.0741,12
2020-04-12,9,0,0,Jail,Punjab,Lahore,31.4978,74.3601,9
2020-04-13,0,1,0,Unknown,Punjab,Lahore,31.4978,74.3601,-1
2020-04-13,0,0,233,Tableeghi Jamaat,Punjab,Dera Ghazi Khan,30.056,70.634,-233
2020-04-13,60,0,0,Local - Social Contact,Punjab,Multan,30.1735,71.469,60
2020-04-13,39,1,30,Unknown,Sindh,Karachi,24.8709,67.1145,8
2020-04-13,1,0,0,Local - Social Contact,Sindh,Sujawal,0.0,0.0,1
2020-04-13,1,0,0,Local - Social Contact,Sindh,Sanghar,26.033,68.95,1
2020-04-13,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,34.0114,71.5645,-1
2020-04-13,1,1,1,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,34.15,73.2138,-1
2020-04-13,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,34.145,71.731,5
2020-04-13,3,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,33.586,71.442,1
2020-04-13,9,0,0,Local - Social Contact,FATA,Kurrum,33.706747,70.389776,9
2020-04-13,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,34.56534,71.983561,2
2020-04-13,1,0,0,Local - Social Contact,FATA,Mohmand,0.0,0.0,1
2020-04-13,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,33.996,72.013,1
2020-04-13,31,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,34.0114,71.5645,31
2020-04-13,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,35.429612,72.566529,3
2020-04-13,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,34.12,72.472,-1
2020-04-13,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,32.607,70.911,0
2020-04-13,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,34.868024,71.84701,-2
2020-04-13,0,0,1,Local - Social Contact,FATA,Bajaur,34.782749,71.532708,-1
2020-04-13,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,32.989,70.606,-1
2020-04-13,3,0,0,Local - Social Contact,AJK,Muzaffarabad,34.37,73.471,3
2020-04-13,1,0,0,Local - Social Contact,Balochistan,Quetta,30.1802,66.9964,1
2020-04-14,10,0,6,Local - Social Contact,Gilgit-Baltistan,Shigar,0.0,0.0,4
2020-04-14,0,0,5,Local - Social Contact,Gilgit-Baltistan,Kharmang,0.0,0.0,-5
2020-04-14,0,0,11,Local - Social Contact,Gilgit-Baltistan,Skardu,35.317806,75.552296,-11
2020-04-14,0,0,2,Local - Social Contact,Gilgit-Baltistan,Ghanche,35.160867,76.341063,-2
2020-04-14,17,0,0,Local - Social Contact,Balochistan,Quetta,30.1802,66.9964,17
2020-04-14,66,3,0,Local - Social Contact,Sindh,Karachi,24.8709,67.1145,63
2020-04-14,0,1,3,Local - Social Contact,Sindh,Hyderabad,25.3763,68.3432,-4
2020-04-14,0,0,1,Iran/Taftan,Sindh,Sukkur,27.7221,68.8333,-1
2020-04-14,22,3,0,Unknown,Khyber Pakhtunkhwa,Peshawar,34.0114,71.5645,19
2020-04-14,4,0,0,Unknown,Khyber Pakhtunkhwa,Dera Ismail Khan,31.832,70.902,4
2020-04-14,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,32.989,70.606,5
2020-04-14,7,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Buner,34.490828,72.518118,6
2020-04-14,4,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,34.145,71.731,2
2020-04-14,11,0,7,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,35.305038,72.096277,4
2020-04-14,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,33.528,71.058,3
2020-04-14,1,0,0,Local - Social Contact,FATA,Khyber,33.979947,71.139336,1
2020-04-14,1,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,33.586,71.442,-4
2020-04-14,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,33.996,72.013,4
2020-04-14,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,34.852059,72.738327,2
2020-04-14,1,0,0,Local - Social Contact,FATA,North Waziristan,0.0,0.0,1
2020-04-14,0,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,34.15,73.2138,-3
2020-04-14,0,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Swat,35.429612,72.566529,-3
2020-04-14,0,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,34.868024,71.84701,-4
2020-04-14,0,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,33.999,72.934,-3
2020-04-14,35,4,0,Unknown,Punjab,Lahore,31.4978,74.3601,31
2020-04-14,45,0,0,Local - Social Contact,Punjab,Multan,30.1735,71.469,45
2020-04-14,13,0,0,Local - Social Contact,Punjab,Gujrat,32.572,74.089,13
2020-04-14,44,0,0,Local - Social Contact,Punjab,Jehlum,32.940548,73.727631,44
2020-04-14,2,0,0,Local - Social Contact,Punjab,Gujranwala,32.1547,74.1804,2
2020-04-14,22,0,0,Local - Social Contact,Punjab,Rawalpindi,33.5546,73.1064,22
2020-04-14,7,0,0,Local - Social Contact,Punjab,Faisalabad,31.4155,73.0908,7
2020-04-14,11,0,0,Local - Social Contact,Punjab,Mandi Bahauddin,32.583,73.484,11
2020-04-14,8,0,0,Local - Social Contact,Punjab,Mianwali,32.574,71.526,8
2020-04-14,15,0,0,Local - Social Contact,Punjab,Narowal,32.1,74.883,15
2020-04-14,5,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,28.424043,70.300054,5
2020-04-14,36,0,0,Local - Social Contact,Punjab,Sargodha,32.0778,72.6722,36
2020-04-14,7,0,0,Local - Social Contact,Punjab,Sahewal,0.0,0.0,7
2020-04-14,9,0,0,Local - Social Contact,Punjab,Rajanpur,29.103,70.325,9
2020-04-14,22,0,0,Local - Social Contact,Punjab,Sialkot,32.4836,74.556,22
2020-04-14,5,0,0,Local - Social Contact,Punjab,Bahawal Nagar,30.55,73.39,5
2020-04-14,35,0,0,Local - Social Contact,Punjab,Hafizabad,32.067,73.685,35
2020-04-14,52,0,0,Local - Social Contact,Punjab,Muzaffargar,30.075,71.192,52
2020-04-14,2,0,0,Local - Social Contact,Punjab,Nankana,31.447,73.697,2
2020-04-14,47,0,0,Local - Social Contact,Punjab,Vehari,30.033,72.35,47
2020-04-14,2,0,0,Local - Social Contact,Punjab,Khushab,32.296,72.352,2
2020-04-14,11,0,0,Local - Social Contact,Punjab,Laiya,30.961,70.939,11
2020-04-14,2,0,0,Local - Social Contact,Punjab,Khanewal,0.0,0.0,2
2020-04-14,8,0,0,Local - Social Contact,Punjab,Sheikhupura,31.713,73.978,8
2020-04-14,1,0,0,Local - Social Contact,Punjab,Pakpatan,0.0,0.0,1
2020-04-14,14,0,0,Local - Social Contact,Punjab,Bhakhar,31.625,71.065,14
2020-04-14,10,0,0,Tableeghi Jamaat,Punjab,Raiwind,31.254,74.217,10
2020-04-15,9,0,0,Local - Social Contact,Islamabad,Islamabad,33.7194,73.0741,9
2020-04-15,3,0,0,Unknown,AJK,Muzaffarabad,34.37,73.471,3
2020-04-15,0,0,19,Local - Social Contact,Gilgit-Baltistan,Skardu,35.317806,75.552296,-19
2020-04-15,3,0,0,Local - Social Contact,Gilgit-Baltistan,Diamer,0.0,0.0,3
2020-04-15,2,0,0,Local - Social Contact,Gilgit-Baltistan,Nagar,36.273351,74.726677,2
2020-04-15,6,0,2,Local - Social Contact,Gilgit-Baltistan,Astore,35.347533,74.861062,4
2020-04-15,0,0,1,Local - Social Contact,Gilgit-Baltistan,Nagar,36.273351,74.726677,-1
2020-04-15,33,1,13,Unknown,Balochistan,Quetta,30.1802,66.9964,19
2020-04-15,1,0,0,Local - Social Contact,Sindh,Larkana,27.55,68.216,1
2020-04-15,7,0,0,Local - Social Contact,Sindh,Naushero Feroz,26.842,68.122,7
2020-04-15,28,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad,0.0,0.0,28
2020-04-15,20,0,104,Tableeghi Jamaat,Sindh,Hyderabad,25.3763,68.3432,-84
2020-04-15,94,5,27,Local - Social Contact,Sindh,Karachi,24.8709,67.1145,62
2020-04-15,0,1,0,Iran/Taftan,Sindh,Sukkur,27.7221,68.8333,-1
2020-04-15,38,4,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,34.0114,71.5645,34
2020-04-15,0,0,3,Iran/Taftan,Khyber Pakhtunkhwa,Peshawar,34.0114,71.5645,-3
2020-04-15,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,34.490828,72.518118,1
2020-04-15,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,31.832,70.902,7
2020-04-15,1,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,33.586,71.442,0
2020-04-15,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,33.715754,71.005449,2
2020-04-15,1,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Swat,35.429612,72.566529,-2
2020-04-15,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,34.198,72.045,-1
2020-04-15,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,34.333,73.2,-2
2020-04-15,0,0,1,Local - Social Contact,FATA,Khyber,33.979947,71.139336,-1
2020-04-15,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,35.305038,72.096277,-2
2020-04-15,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,34.15,73.2138,-1
2020-04-15,20,0,0,Local - Social Contact,Punjab,Rawalpindi,33.5546,73.1064,20
2020-04-15,10,0,0,Local - Social Contact,Punjab,Gujranwala,32.1547,74.1804,10
2020-04-15,0,0,28,Local - Social Contact,Punjab,Lahore,31.4978,74.3601,-28
2020-04-15,0,0,1,Local - Social Contact,Punjab,Chakwal,32.933,72.866,-1
2020-04-15,24,0,0,Local - Social Contact,Punjab,Lahore,31.4978,74.3601,24
2020-04-15,3,0,0,Local - Social Contact,Punjab,Mandi Bahauddin,32.583,73.484,3
2020-04-15,1,0,0,Local - Social Contact,Punjab,Jhang,31.2465,72.3333,1
2020-04-15,7,0,0,Local - Social Contact,Punjab,Narowal,32.1,74.883,7
2020-04-16,21,0,0,Local - Social Contact,Punjab,Rawalpindi,33.5546,73.1064,21
2020-04-16,10,0,0,Local - Social Contact,Punjab,Gujranwala,32.1547,74.1804,10
2020-04-16,9,0,0,Local - Social Contact,Punjab,Multan,30.1735,71.469,9
2020-04-16,4,0,0,Local - Social Contact,Punjab,Gujrat,32.572,74.089,4
2020-04-16,24,2,59,Local - Social Contact,Balochistan,Quetta,30.1802,66.9964,-37
2020-04-16,5,0,0,Local - Social Contact,Islamabad,Islamabad,33.7194,73.0741,5
2020-04-16,22,2,1,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,34.0114,71.5645,19
2020-04-16,1,1,4,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,33.996,72.013,-4
2020-04-16,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,34.490828,72.518118,7
2020-04-16,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,34.868024,71.84701,2
2020-04-16,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,35.305038,72.096277,3
2020-04-16,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,33.999,72.934,1
2020-04-16,2,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,33.586,71.442,-1
2020-04-16,2,0,0,Local - Social Contact,FATA,Kurrum,33.706747,70.389776,2
2020-04-16,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,34.56534,71.983561,4
2020-04-16,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,34.333,73.2,5
2020-04-16,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,34.198,72.045,1
2020-04-16,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,34.852059,72.738327,1
2020-04-16,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,35.429612,72.566529,7
2020-04-16,0,0,1,Local - Social Contact,FATA,Bajaur,34.782749,71.532708,-1
2020-04-16,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,32.989,70.606,-2
2020-04-16,0,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,32.607,70.911,-3
2020-04-16,8,0,6,Unknown,Gilgit-Baltistan,Gilgit,35.918473,74.3335,2
2020-04-16,0,7,112,Unknown,Punjab,Lahore,31.4978,74.3601,-119
2020-04-16,24,0,0,Local - Social Contact,Punjab,Lahore,31.4978,74.3601,24
2020-04-16,8,0,0,Local - Social Contact,Punjab,Faisalabad,31.4155,73.0908,8
2020-04-16,1,0,0,Local - Social Contact,Punjab,Dera Ghazi Khan,30.056,70.634,1
2020-04-16,21,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,28.424043,70.300054,21
2020-04-16,86,0,0,Unknown,Punjab,Sargodha,32.0778,72.6722,86
2020-04-16,3,0,0,Local - Social Contact,Punjab,Sialkot,32.4836,74.556,3
2020-04-16,3,0,0,Local - Social Contact,Punjab,Bahawal Nagar,30.55,73.39,3
2020-04-16,48,0,0,Unknown,Punjab,Bahawalpur,29.3962,71.6869,48
2020-04-16,4,0,0,Local - Social Contact,Punjab,Sheikhupura,31.713,73.978,4
2020-04-16,1,0,0,Local - Social Contact,Punjab,Bhakhar,31.625,71.065,1
2020-04-16,10,0,0,Tableeghi Jamaat,Punjab,Multan,30.1735,71.469,10
2020-04-16,21,0,0,Local - Social Contact,Punjab,Khushab,32.296,72.352,21
2020-04-16,70,4,16,Local - Social Contact,Sindh,Karachi,24.8709,67.1145,50
2020-04-16,1,0,0,Local - Social Contact,Sindh,Hyderabad,25.3763,68.3432,1
2020-04-16,10,0,0,Local - Social Contact,Sindh,Dadu,26.733,67.783,10
2020-04-16,3,0,0,Local - Social Contact,Sindh,Shikarpur,27.957,68.637,3
2020-04-16,73,0,0,Unknown,Sindh,Khairpur,0.0,0.0,73
2020-04-16,52,0,0,Unknown,Sindh,Sukkur,27.7221,68.8333,52
2020-04-16,96,0,0,Unknown,Sindh,Ghotki,28.006,69.316,96
2020-04-16,4,0,0,Local - Social Contact,Sindh,Tando Alahyar,25.462,68.719,4
2020-04-16,1,0,0,Local - Social Contact,Sindh,Tando M. Khan,25.133,68.533,1
2020-04-16,12,0,0,Local - Social Contact,Sindh,Sanghar,26.033,68.95,12
2020-04-16,5,0,0,Local - Social Contact,Sindh,Sujawal,0.0,0.0,5
2020-04-16,3,0,0,Local - Social Contact,Sindh,Naushero Feroz,26.842,68.122,3
2020-04-16,2,0,0,Local - Social Contact,Sindh,Badin,24.65,68.833,2
2020-04-16,2,0,0,Local - Social Contact,Sindh,Jamshoro,0.0,0.0,2
2020-04-16,53,0,0,Unknown,Sindh,Shaheed Benazirabad,0.0,0.0,53
2020-04-17,9,0,0,Local - Social Contact,Islamabad,Islamabad,33.7194,73.0741,9
2020-04-17,123,2,3,Unknown,Sindh,Karachi,24.8709,67.1145,118
2020-04-17,0,0,2,Local - Social Contact,Sindh,Larkana,27.55,68.216,-2
2020-04-17,1,0,0,Local - Social Contact,Sindh,Badin,24.65,68.833,1
2020-04-17,1,0,0,Local - Social Contact,Sindh,Naushero Feroz,26.842,68.122,1
2020-04-17,2,0,0,Local - Social Contact,Sindh,Sujawal,0.0,0.0,2
2020-04-17,1,0,0,Local - Social Contact,Sindh,Sanghar,26.033,68.95,1
2020-04-17,6,0,0,Local - Social Contact,Sindh,Tando M. Khan,25.133,68.533,6
2020-04-17,28,0,0,Unknown,Sindh,Ghotki,28.006,69.316,28
2020-04-17,73,0,0,Unknown,Sindh,Khairpur,0.0,0.0,73
2020-04-17,1,0,0,Local - Social Contact,Sindh,Umerkot,25.366,69.733,1
2020-04-17,2,0,0,Local - Social Contact,AJK,Muzaffarabad,34.37,73.471,2
2020-04-17,5,0,9,Local - Social Contact,Gilgit-Baltistan,Gilgit,35.918473,74.3335,-4
2020-04-17,6,0,0,Unknown,Balochistan,Quetta,30.1802,66.9964,6
2020-04-17,41,0,0,Local - Social Contact,Balochistan,Quetta,30.1802,66.9964,41
2020-04-17,24,2,0,Local - Social Contact,Punjab,Lahore,31.4978,74.3601,22
2020-04-17,20,0,0,Local - Social Contact,Punjab,Rawalpindi,33.5546,73.1064,20
2020-04-17,10,0,0,Local - Social Contact,Punjab,Gujranwala,32.1547,74.1804,10
2020-04-17,9,0,0,Local - Social Contact,Punjab,Multan,30.1735,71.469,9
2020-04-17,4,0,0,Local - Social Contact,Punjab,Gujrat,32.572,74.089,4
2020-04-17,8,0,0,Local - Social Contact,Punjab,Faisalabad,31.4155,73.0908,8
2020-04-17,20,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,28.424043,70.300054,20
2020-04-17,3,0,0,Local - Social Contact,Punjab,Sialkot,32.4836,74.556,3
2020-04-17,4,0,0,Local - Social Contact,Punjab,Bahawal Nagar,30.55,73.39,4
2020-04-17,95,0,0,Tableeghi Jamaat,Punjab,Multan,30.1735,71.469,95
2020-04-17,9,0,0,Local - Social Contact,Punjab,Muzaffargar,30.075,71.192,9
2020-04-17,2,0,0,Local - Social Contact,Punjab,Nankana,31.447,73.697,2
2020-04-17,1,0,0,Local - Social Contact,Punjab,Kasur,31.115,74.446,1
2020-04-17,4,0,0,Local - Social Contact,Punjab,Laiya,30.961,70.939,4
2020-04-18,9,1,2,Local - Social Contact,Islamabad,Islamabad,33.7194,73.0741,6
2020-04-18,138,1,11,Unknown,Sindh,Karachi,24.8709,67.1145,126
2020-04-18,0,0,273,Iran/Taftan,Sindh,Sukkur,27.7221,68.8333,-273
2020-04-18,84,5,0,Unknown,Khyber Pakhtunkhwa,Peshawar,34.0114,71.5645,79
2020-04-18,7,0,1,Local - Social Contact,Gilgit-Baltistan,Gilgit,35.918473,74.3335,6
2020-04-18,8,0,0,Local - Social Contact,Balochistan,Quetta,30.1802,66.9964,8
2020-04-18,2,0,25,India,Punjab,Lahore,31.4978,74.3601,-23
2020-04-18,5,4,0,Local - Social Contact,Punjab,Lahore,31.4978,74.3601,1
2020-04-18,2,0,0,Local - Social Contact,Punjab,Dera Ghazi Khan,30.056,70.634,2
2020-04-18,7,0,0,Local - Social Contact,Punjab,Gujrat,32.572,74.089,7
2020-04-18,1,0,0,Local - Social Contact,Punjab,Rawalpindi,33.5546,73.1064,1
2020-04-18,1,0,0,Local - Social Contact,Punjab,Chakwal,32.933,72.866,1
2020-04-18,1,0,0,Local - Social Contact,Punjab,Attock,33.772,72.368,1
2020-04-19,8,0,0,Local - Social Contact,Islamabad,Islamabad,33.7194,73.0741,8
2020-04-19,0,0,29,Tableeghi Jamaat,Punjab,Lahore,31.4978,74.3601,-29
2020-04-19,182,8,0,Unknown,Sindh,Karachi,24.8709,67.1145,174
2020-04-19,1,0,0,Local - Social Contact,AJK,Muzaffarabad,34.37,73.471,1
2020-04-19,6,0,1,Local - Social Contact,Gilgit-Baltistan,Gilgit,35.918473,74.3335,5
2020-04-19,60,10,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,34.0114,71.5645,50
2020-04-19,56,0,0,Local - Social Contact,Balochistan,Quetta,30.1802,66.9964,56
2020-04-19,3,0,0,Jail,Punjab,Lahore,31.4978,74.3601,3
2020-04-19,36,0,0,Local - Social Contact,Punjab,Lahore,31.4978,74.3601,36
2020-04-19,3,0,0,Local - Social Contact,Punjab,Multan,30.1735,71.469,3
2020-04-19,0,0,4,Local - Social Contact,Punjab,Gujrat,32.572,74.089,-4
2020-04-19,15,0,0,Local - Social Contact,Punjab,Gujranwala,32.1547,74.1804,15
2020-04-19,32,0,0,Local - Social Contact,Punjab,Rawalpindi,33.5546,73.1064,32
2020-04-19,1,0,0,Local - Social Contact,Punjab,Narowal,32.1,74.883,1
2020-04-19,2,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,28.424043,70.300054,2
2020-04-19,29,0,0,Local - Social Contact,Punjab,Sargodha,32.0778,72.6722,29
2020-04-19,13,0,0,Local - Social Contact,Punjab,Attock,33.772,72.368,13
2020-04-19,1,0,0,Local - Social Contact,Punjab,Sahewal,0.0,0.0,1
2020-04-19,23,0,0,Local - Social Contact,Punjab,Sialkot,32.4836,74.556,23
2020-04-19,0,0,1,Local - Social Contact,Punjab,Hafizabad,32.067,73.685,-1
2020-04-19,7,0,0,Local - Social Contact,Punjab,Nankana,31.447,73.697,7
2020-04-19,0,0,4,Local - Social Contact,Punjab,Bahawalpur,29.3962,71.6869,-4
2020-04-19,76,0,0,Local - Social Contact,Punjab,Lodhran,29.54,71.633,76
2020-04-19,5,0,0,Local - Social Contact,Punjab,Khanewal,0.0,0.0,5
2020-04-19,5,0,0,Local - Social Contact,Punjab,Toba Tek Singh,30.974,72.482,5
2020-04-19,3,0,0,Local - Social Contact,Punjab,Sheikhupura,31.713,73.978,3
2020-04-19,1,0,0,Local - Social Contact,Punjab,Bhakhar,31.625,71.065,1
